Lap,Time,Pace,GAP,HR,Distance_km,file,Activity,KM,Elev,Cadence
8.0,7.066666666666666,7.066666666666666,6.966666666666667,96,1.0,../data/run-efforts-table/19.html,19,,,
9.0,7.1,7.1,7.033333333333333,99,1.0,../data/run-efforts-table/19.html,19,,,
10.0,7.2,7.2,7.083333333333333,112,1.0,../data/run-efforts-table/19.html,19,,,
11.0,7.1,7.1,6.9,112,1.0,../data/run-efforts-table/19.html,19,,,
12.0,9.466666666666667,9.466666666666667,8.416666666666666,108,1.0,../data/run-efforts-table/19.html,19,,,
13.0,7.166666666666667,7.166666666666667,7.116666666666666,121,1.0,../data/run-efforts-table/19.html,19,,,
14.0,7.216666666666667,7.216666666666667,7.133333333333334,110,1.0,../data/run-efforts-table/19.html,19,,,
15.0,7.166666666666667,7.166666666666667,7.066666666666666,115,1.0,../data/run-efforts-table/19.html,19,,,
16.0,7.066666666666666,7.066666666666666,7.016666666666667,113,1.0,../data/run-efforts-table/19.html,19,,,
17.0,7.283333333333333,7.283333333333333,7.016666666666667,110,1.0,../data/run-efforts-table/19.html,19,,,
18.0,7.1,7.1,6.916666666666667,118,1.0,../data/run-efforts-table/19.html,19,,,
19.0,7.083333333333333,7.083333333333333,7.0,112,1.0,../data/run-efforts-table/19.html,19,,,
20.0,7.1,7.1,6.75,127,1.0,../data/run-efforts-table/19.html,19,,,
21.0,6.65,6.65,6.716666666666667,116,1.0,../data/run-efforts-table/19.html,19,,,
22.0,6.65,6.65,6.716666666666667,115,1.0,../data/run-efforts-table/19.html,19,,,
23.0,8.333333333333334,8.333333333333334,8.183333333333334,111,1.0,../data/run-efforts-table/19.html,19,,,
24.0,9.883333333333333,9.883333333333333,7.65,112,1.0,../data/run-efforts-table/19.html,19,,,
25.0,6.8,6.8,6.766666666666667,117,1.0,../data/run-efforts-table/19.html,19,,,
26.0,6.85,6.85,6.683333333333334,123,1.0,../data/run-efforts-table/19.html,19,,,
27.0,6.566666666666666,6.566666666666666,6.616666666666667,115,1.0,../data/run-efforts-table/19.html,19,,,
28.0,6.766666666666667,6.766666666666667,6.683333333333334,115,1.0,../data/run-efforts-table/19.html,19,,,
29.0,6.85,6.85,6.583333333333333,137,1.0,../data/run-efforts-table/19.html,19,,,
30.0,6.45,6.45,6.433333333333334,135,1.0,../data/run-efforts-table/19.html,19,,,
31.0,6.4,6.4,6.45,128,1.0,../data/run-efforts-table/19.html,19,,,
32.0,6.533333333333333,6.533333333333333,6.566666666666666,119,1.0,../data/run-efforts-table/19.html,19,,,
33.0,6.483333333333333,6.483333333333333,6.516666666666667,123,1.0,../data/run-efforts-table/19.html,19,,,
34.0,8.85,8.85,8.066666666666666,103,1.0,../data/run-efforts-table/19.html,19,,,
35.0,6.85,6.85,6.916666666666667,94,1.0,../data/run-efforts-table/19.html,19,,,
36.0,6.966666666666667,6.966666666666667,6.766666666666667,97,1.0,../data/run-efforts-table/19.html,19,,,
37.0,6.783333333333333,6.783333333333333,6.783333333333333,101,1.0,../data/run-efforts-table/19.html,19,,,
38.0,7.0,7.0,6.933333333333334,102,1.0,../data/run-efforts-table/19.html,19,,,
39.0,7.3,7.3,6.966666666666667,101,1.0,../data/run-efforts-table/19.html,19,,,
40.0,7.2,7.2,6.983333333333333,102,1.0,../data/run-efforts-table/19.html,19,,,
41.0,7.25,7.25,6.95,102,1.0,../data/run-efforts-table/19.html,19,,,
42.0,7.3,7.3,6.916666666666667,101,1.0,../data/run-efforts-table/19.html,19,,,
43.0,7.366666666666666,7.366666666666666,7.05,99,1.0,../data/run-efforts-table/19.html,19,,,
44.0,6.883333333333333,6.883333333333333,6.7,100,1.0,../data/run-efforts-table/19.html,19,,,
45.0,6.533333333333333,6.533333333333333,6.5,101,1.0,../data/run-efforts-table/19.html,19,,,
46.0,8.45,8.45,7.8,99,1.0,../data/run-efforts-table/19.html,19,,,
47.0,7.033333333333333,7.033333333333333,6.716666666666667,100,1.0,../data/run-efforts-table/19.html,19,,,
48.0,6.883333333333333,6.883333333333333,6.85,102,1.0,../data/run-efforts-table/19.html,19,,,
49.0,7.2,7.2,7.016666666666667,102,1.0,../data/run-efforts-table/19.html,19,,,
50.0,6.866666666666667,6.866666666666667,6.85,101,1.0,../data/run-efforts-table/19.html,19,,,
51.0,7.0,7.0,6.766666666666667,103,1.0,../data/run-efforts-table/19.html,19,,,
52.0,6.783333333333333,6.783333333333333,6.816666666666666,100,1.0,../data/run-efforts-table/19.html,19,,,
53.0,6.483333333333333,6.483333333333333,6.466666666666667,101,1.0,../data/run-efforts-table/19.html,19,,,
54.0,6.35,6.35,6.366666666666666,102,1.0,../data/run-efforts-table/19.html,19,,,
55.0,6.65,6.65,6.383333333333334,103,1.0,../data/run-efforts-table/19.html,19,,,
56.0,6.216666666666667,6.216666666666667,6.25,104,1.0,../data/run-efforts-table/19.html,19,,,
57.0,20.15,20.15,7.5,98,1.0,../data/run-efforts-table/19.html,19,,,
58.0,7.05,7.05,6.633333333333333,99,1.0,../data/run-efforts-table/19.html,19,,,
59.0,7.0,7.0,6.75,101,1.0,../data/run-efforts-table/19.html,19,,,
60.0,6.8,6.8,6.783333333333333,102,1.0,../data/run-efforts-table/19.html,19,,,
61.0,6.916666666666667,6.916666666666667,6.9,101,1.0,../data/run-efforts-table/19.html,19,,,
62.0,6.816666666666666,6.816666666666666,6.8,103,1.0,../data/run-efforts-table/19.html,19,,,
63.0,7.05,7.05,7.05,103,1.0,../data/run-efforts-table/19.html,19,,,
64.0,7.016666666666667,7.016666666666667,6.816666666666666,103,1.0,../data/run-efforts-table/19.html,19,,,
65.0,7.183333333333334,7.183333333333334,6.883333333333333,104,1.0,../data/run-efforts-table/19.html,19,,,
66.0,6.85,6.85,6.883333333333333,102,1.0,../data/run-efforts-table/19.html,19,,,
67.0,6.75,6.75,6.666666666666667,104,1.0,../data/run-efforts-table/19.html,19,,,
68.0,6.933333333333334,6.933333333333334,6.866666666666667,102,1.0,../data/run-efforts-table/19.html,19,,,
69.0,24.416666666666668,24.416666666666668,7.433333333333334,97,1.0,../data/run-efforts-table/19.html,19,,,
70.0,7.066666666666666,7.066666666666666,6.983333333333333,98,1.0,../data/run-efforts-table/19.html,19,,,
71.0,7.15,7.15,6.9,99,1.0,../data/run-efforts-table/19.html,19,,,
72.0,7.366666666666666,7.366666666666666,7.3,99,1.0,../data/run-efforts-table/19.html,19,,,
73.0,8.566666666666666,8.566666666666666,7.966666666666667,96,1.0,../data/run-efforts-table/19.html,19,,,
74.0,8.033333333333333,8.033333333333333,7.15,97,1.0,../data/run-efforts-table/19.html,19,,,
75.0,7.433333333333334,7.433333333333334,7.133333333333334,99,1.0,../data/run-efforts-table/19.html,19,,,
76.0,7.4,7.4,6.983333333333333,100,1.0,../data/run-efforts-table/19.html,19,,,
77.0,6.916666666666667,6.916666666666667,6.783333333333333,98,1.0,../data/run-efforts-table/19.html,19,,,
78.0,6.966666666666667,6.966666666666667,6.766666666666667,101,1.0,../data/run-efforts-table/19.html,19,,,
79.0,6.883333333333333,6.883333333333333,6.9,99,1.0,../data/run-efforts-table/19.html,19,,,
80.0,22.116666666666667,22.116666666666667,7.033333333333333,98,1.0,../data/run-efforts-table/19.html,19,,,
81.0,6.516666666666667,6.516666666666667,6.683333333333334,100,1.0,../data/run-efforts-table/19.html,19,,,
82.0,7.283333333333333,7.283333333333333,7.05,101,1.0,../data/run-efforts-table/19.html,19,,,
83.0,7.15,7.15,6.966666666666667,102,1.0,../data/run-efforts-table/19.html,19,,,
84.0,7.216666666666667,7.216666666666667,7.15,103,1.0,../data/run-efforts-table/19.html,19,,,
85.0,7.583333333333333,7.583333333333333,7.0,102,1.0,../data/run-efforts-table/19.html,19,,,
86.0,7.466666666666667,7.466666666666667,7.216666666666667,103,1.0,../data/run-efforts-table/19.html,19,,,
87.0,6.816666666666666,6.816666666666666,6.616666666666667,104,1.0,../data/run-efforts-table/19.html,19,,,
88.0,7.05,7.05,7.033333333333333,101,1.0,../data/run-efforts-table/19.html,19,,,
89.0,7.433333333333334,7.433333333333334,7.1,101,1.0,../data/run-efforts-table/19.html,19,,,
90.0,7.25,7.25,7.033333333333333,100,1.0,../data/run-efforts-table/19.html,19,,,
91.0,14.4,14.4,7.383333333333334,96,1.0,../data/run-efforts-table/19.html,19,,,
92.0,7.083333333333333,7.083333333333333,7.083333333333333,97,1.0,../data/run-efforts-table/19.html,19,,,
93.0,7.516666666666667,7.516666666666667,7.016666666666667,99,1.0,../data/run-efforts-table/19.html,19,,,
94.0,7.116666666666666,7.116666666666666,7.0,99,1.0,../data/run-efforts-table/19.html,19,,,
95.0,7.2,7.2,7.016666666666667,99,1.0,../data/run-efforts-table/19.html,19,,,
96.0,7.366666666666666,7.366666666666666,7.15,98,1.0,../data/run-efforts-table/19.html,19,,,
97.0,7.6,7.6,7.166666666666667,98,1.0,../data/run-efforts-table/19.html,19,,,
98.0,8.75,8.75,7.816666666666666,95,1.0,../data/run-efforts-table/19.html,19,,,
99.0,9.65,9.65,8.55,92,1.0,../data/run-efforts-table/19.html,19,,,
100.0,8.3,8.3,7.883333333333333,95,1.0,../data/run-efforts-table/19.html,19,,,
101.0,8.416666666666666,8.416666666666666,7.983333333333333,96,1.0,../data/run-efforts-table/19.html,19,,,
102.0,7.616666666666667,7.616666666666667,7.466666666666667,108,1.0,../data/run-efforts-table/19.html,19,,,
103.0,8.283333333333333,8.283333333333333,7.85,94,1.0,../data/run-efforts-table/19.html,19,,,
104.0,7.283333333333333,7.283333333333333,7.3,94,1.0,../data/run-efforts-table/19.html,19,,,
105.0,14.483333333333333,14.483333333333333,8.9,89,1.0,../data/run-efforts-table/19.html,19,,,
106.0,9.183333333333334,9.183333333333334,7.15,100,1.0,../data/run-efforts-table/19.html,19,,,
107.0,7.55,7.55,7.2,96,1.0,../data/run-efforts-table/19.html,19,,,
108.0,7.316666666666666,7.316666666666666,7.216666666666667,99,1.0,../data/run-efforts-table/19.html,19,,,
109.0,7.483333333333333,7.483333333333333,7.533333333333333,108,1.0,../data/run-efforts-table/19.html,19,,,
110.0,10.05,10.05,10.383333333333333,83,1.0,../data/run-efforts-table/19.html,19,,,
111.0,4.7,11.666666666666666,10.933333333333334,79,0.4,../data/run-efforts-table/19.html,19,,,
1.0,8.35,8.35,8.283333333333333,103,1.0,../data/run-efforts-table/20.html,20,,,
2.0,8.283333333333333,8.283333333333333,7.75,108,1.0,../data/run-efforts-table/20.html,20,,,
3.0,8.033333333333333,8.033333333333333,8.05,99,1.0,../data/run-efforts-table/20.html,20,,,
4.0,7.95,7.95,7.733333333333333,100,1.0,../data/run-efforts-table/20.html,20,,,
5.0,7.65,7.65,7.816666666666666,94,1.0,../data/run-efforts-table/20.html,20,,,
6.0,8.483333333333333,8.483333333333333,8.083333333333334,96,1.0,../data/run-efforts-table/20.html,20,,,
7.0,8.016666666666667,8.016666666666667,7.466666666666667,111,1.0,../data/run-efforts-table/20.html,20,,,
8.0,7.766666666666667,7.766666666666667,7.416666666666667,107,1.0,../data/run-efforts-table/20.html,20,,,
9.0,7.966666666666667,7.966666666666667,7.483333333333333,111,1.0,../data/run-efforts-table/20.html,20,,,
10.0,7.516666666666667,7.516666666666667,7.35,113,1.0,../data/run-efforts-table/20.html,20,,,
11.0,8.666666666666666,8.666666666666666,8.35,109,1.0,../data/run-efforts-table/20.html,20,,,
12.0,8.066666666666666,8.066666666666666,7.75,116,1.0,../data/run-efforts-table/20.html,20,,,
13.0,7.95,7.95,7.4,107,1.0,../data/run-efforts-table/20.html,20,,,
14.0,8.4,8.4,7.45,116,1.0,../data/run-efforts-table/20.html,20,,,
15.0,8.616666666666667,8.616666666666667,7.816666666666666,117,1.0,../data/run-efforts-table/20.html,20,,,
16.0,8.333333333333334,8.333333333333334,7.8,112,1.0,../data/run-efforts-table/20.html,20,,,
17.0,8.533333333333333,8.533333333333333,7.95,131,1.0,../data/run-efforts-table/20.html,20,,,
18.0,7.4,7.4,7.266666666666667,120,1.0,../data/run-efforts-table/20.html,20,,,
19.0,7.55,7.55,7.016666666666667,124,1.0,../data/run-efforts-table/20.html,20,,,
20.0,7.183333333333334,7.183333333333334,7.016666666666667,111,1.0,../data/run-efforts-table/20.html,20,,,
21.0,7.066666666666666,7.066666666666666,7.133333333333334,109,1.0,../data/run-efforts-table/20.html,20,,,
22.0,7.316666666666666,7.316666666666666,7.216666666666667,126,1.0,../data/run-efforts-table/20.html,20,,,
23.0,9.633333333333333,9.633333333333333,9.516666666666667,123,1.0,../data/run-efforts-table/20.html,20,,,
24.0,7.5,7.5,7.5,109,1.0,../data/run-efforts-table/20.html,20,,,
25.0,8.133333333333333,8.133333333333333,7.733333333333333,123,1.0,../data/run-efforts-table/20.html,20,,,
26.0,9.516666666666667,9.516666666666667,7.616666666666667,111,1.0,../data/run-efforts-table/20.html,20,,,
27.0,7.483333333333333,7.483333333333333,7.45,110,1.0,../data/run-efforts-table/20.html,20,,,
28.0,7.666666666666667,7.666666666666667,7.283333333333333,95,1.0,../data/run-efforts-table/20.html,20,,,
29.0,7.95,7.95,7.166666666666667,95,1.0,../data/run-efforts-table/20.html,20,,,
30.0,8.083333333333334,8.083333333333334,7.6,94,1.0,../data/run-efforts-table/20.html,20,,,
31.0,7.133333333333334,7.133333333333334,6.866666666666667,98,1.0,../data/run-efforts-table/20.html,20,,,
32.0,7.333333333333333,7.333333333333333,6.933333333333334,97,1.0,../data/run-efforts-table/20.html,20,,,
33.0,7.5,7.5,7.35,96,1.0,../data/run-efforts-table/20.html,20,,,
34.0,8.883333333333333,8.883333333333333,8.25,95,1.0,../data/run-efforts-table/20.html,20,,,
35.0,8.1,8.1,7.15,97,1.0,../data/run-efforts-table/20.html,20,,,
36.0,7.083333333333333,7.083333333333333,7.033333333333333,95,1.0,../data/run-efforts-table/20.html,20,,,
37.0,9.816666666666666,9.816666666666666,7.783333333333333,95,1.0,../data/run-efforts-table/20.html,20,,,
38.0,7.133333333333334,7.133333333333334,7.033333333333333,96,1.0,../data/run-efforts-table/20.html,20,,,
39.0,7.216666666666667,7.216666666666667,7.083333333333333,97,1.0,../data/run-efforts-table/20.html,20,,,
40.0,7.266666666666667,7.266666666666667,7.1,98,1.0,../data/run-efforts-table/20.html,20,,,
41.0,8.033333333333333,8.033333333333333,7.566666666666666,99,1.0,../data/run-efforts-table/20.html,20,,,
42.0,7.166666666666667,7.166666666666667,7.016666666666667,99,1.0,../data/run-efforts-table/20.html,20,,,
43.0,7.25,7.25,7.066666666666666,99,1.0,../data/run-efforts-table/20.html,20,,,
44.0,7.483333333333333,7.483333333333333,6.883333333333333,101,1.0,../data/run-efforts-table/20.html,20,,,
45.0,11.033333333333333,11.033333333333333,7.566666666666666,98,1.0,../data/run-efforts-table/20.html,20,,,
46.0,8.283333333333333,8.283333333333333,7.45,96,1.0,../data/run-efforts-table/20.html,20,,,
47.0,7.216666666666667,7.216666666666667,7.183333333333334,96,1.0,../data/run-efforts-table/20.html,20,,,
48.0,7.166666666666667,7.166666666666667,7.166666666666667,95,1.0,../data/run-efforts-table/20.html,20,,,
49.0,8.316666666666666,8.316666666666666,8.016666666666667,93,1.0,../data/run-efforts-table/20.html,20,,,
50.0,7.5,7.5,7.5,94,1.0,../data/run-efforts-table/20.html,20,,,
51.0,7.283333333333333,7.283333333333333,7.266666666666667,96,1.0,../data/run-efforts-table/20.html,20,,,
52.0,7.116666666666666,7.116666666666666,6.983333333333333,95,1.0,../data/run-efforts-table/20.html,20,,,
53.0,8.283333333333333,8.283333333333333,7.566666666666666,97,1.0,../data/run-efforts-table/20.html,20,,,
54.0,7.583333333333333,7.583333333333333,7.266666666666667,95,1.0,../data/run-efforts-table/20.html,20,,,
55.0,7.65,7.65,7.083333333333333,100,1.0,../data/run-efforts-table/20.html,20,,,
56.0,7.15,7.15,6.733333333333333,100,1.0,../data/run-efforts-table/20.html,20,,,
57.0,15.25,15.25,7.883333333333333,102,1.0,../data/run-efforts-table/20.html,20,,,
58.0,7.333333333333333,7.333333333333333,7.416666666666667,101,1.0,../data/run-efforts-table/20.html,20,,,
59.0,8.216666666666667,8.216666666666667,7.666666666666667,98,1.0,../data/run-efforts-table/20.html,20,,,
60.0,8.5,8.5,7.716666666666667,100,1.0,../data/run-efforts-table/20.html,20,,,
61.0,8.0,8.0,7.616666666666667,98,1.0,../data/run-efforts-table/20.html,20,,,
62.0,7.116666666666666,7.116666666666666,7.233333333333333,95,1.0,../data/run-efforts-table/20.html,20,,,
63.0,7.533333333333333,7.533333333333333,7.566666666666666,97,1.0,../data/run-efforts-table/20.html,20,,,
64.0,7.583333333333333,7.583333333333333,7.6,96,1.0,../data/run-efforts-table/20.html,20,,,
65.0,8.066666666666666,8.066666666666666,7.683333333333334,97,1.0,../data/run-efforts-table/20.html,20,,,
66.0,7.583333333333333,7.583333333333333,7.666666666666667,95,1.0,../data/run-efforts-table/20.html,20,,,
67.0,7.916666666666667,7.916666666666667,7.6,97,1.0,../data/run-efforts-table/20.html,20,,,
68.0,30.333333333333332,30.333333333333332,7.483333333333333,96,1.0,../data/run-efforts-table/20.html,20,,,
69.0,8.516666666666667,8.516666666666667,8.25,97,1.0,../data/run-efforts-table/20.html,20,,,
70.0,7.75,7.75,7.55,100,1.0,../data/run-efforts-table/20.html,20,,,
71.0,7.05,7.05,7.233333333333333,102,1.0,../data/run-efforts-table/20.html,20,,,
72.0,7.3,7.3,7.216666666666667,104,1.0,../data/run-efforts-table/20.html,20,,,
73.0,7.4,7.4,7.35,105,1.0,../data/run-efforts-table/20.html,20,,,
74.0,7.35,7.35,7.133333333333334,104,1.0,../data/run-efforts-table/20.html,20,,,
75.0,7.616666666666667,7.616666666666667,7.316666666666666,104,1.0,../data/run-efforts-table/20.html,20,,,
76.0,7.4,7.4,7.383333333333334,100,1.0,../data/run-efforts-table/20.html,20,,,
77.0,8.066666666666666,8.066666666666666,7.716666666666667,100,1.0,../data/run-efforts-table/20.html,20,,,
78.0,8.25,8.25,7.966666666666667,98,1.0,../data/run-efforts-table/20.html,20,,,
79.0,20.6,20.6,7.833333333333333,114,1.0,../data/run-efforts-table/20.html,20,,,
80.0,7.75,7.75,7.516666666666667,100,1.0,../data/run-efforts-table/20.html,20,,,
81.0,8.333333333333334,8.333333333333334,7.616666666666667,103,1.0,../data/run-efforts-table/20.html,20,,,
82.0,8.816666666666666,8.816666666666666,7.683333333333334,101,1.0,../data/run-efforts-table/20.html,20,,,
83.0,7.966666666666667,7.966666666666667,7.716666666666667,100,1.0,../data/run-efforts-table/20.html,20,,,
84.0,8.183333333333334,8.183333333333334,7.833333333333333,101,1.0,../data/run-efforts-table/20.html,20,,,
85.0,7.85,7.85,7.9,97,1.0,../data/run-efforts-table/20.html,20,,,
86.0,8.25,8.25,7.733333333333333,99,1.0,../data/run-efforts-table/20.html,20,,,
87.0,7.766666666666667,7.766666666666667,7.816666666666666,98,1.0,../data/run-efforts-table/20.html,20,,,
88.0,7.683333333333334,7.683333333333334,7.683333333333334,97,1.0,../data/run-efforts-table/20.html,20,,,
89.0,15.633333333333333,15.633333333333333,8.633333333333333,96,1.0,../data/run-efforts-table/20.html,20,,,
90.0,8.2,8.2,7.816666666666666,142,1.0,../data/run-efforts-table/20.html,20,,,
91.0,8.316666666666666,8.316666666666666,7.516666666666667,121,1.0,../data/run-efforts-table/20.html,20,,,
92.0,7.983333333333333,7.983333333333333,8.166666666666666,97,1.0,../data/run-efforts-table/20.html,20,,,
93.0,8.5,8.5,8.05,99,1.0,../data/run-efforts-table/20.html,20,,,
94.0,8.15,8.15,8.25,96,1.0,../data/run-efforts-table/20.html,20,,,
95.0,8.216666666666667,8.216666666666667,8.166666666666666,96,1.0,../data/run-efforts-table/20.html,20,,,
96.0,8.416666666666666,8.416666666666666,8.333333333333334,97,1.0,../data/run-efforts-table/20.html,20,,,
97.0,8.083333333333334,8.083333333333334,8.183333333333334,94,1.0,../data/run-efforts-table/20.html,20,,,
98.0,8.383333333333333,8.383333333333333,8.216666666666667,97,1.0,../data/run-efforts-table/20.html,20,,,
99.0,8.0,8.0,7.9,97,1.0,../data/run-efforts-table/20.html,20,,,
100.0,9.933333333333334,9.933333333333334,7.966666666666667,107,1.0,../data/run-efforts-table/20.html,20,,,
101.0,7.566666666666666,7.566666666666666,7.566666666666666,105,1.0,../data/run-efforts-table/20.html,20,,,
